datetime,date,hour,weather,temperature_c,humidity_percent
2024-02-26 05:00:00,2024-02-26,5,partly_cloudy,23.4,71.3
2024-02-26 06:00:00,2024-02-26,6,partly_cloudy,27.3,81.1
2024-02-26 07:00:00,2024-02-26,7,partly_cloudy,27.2,62.1
2024-02-26 08:00:00,2024-02-26,8,clear,26.8,73.1
2024-02-26 09:00:00,2024-02-26,9,clear,30.4,68.2
2024-02-26 10:00:00,2024-02-26,10,partly_cloudy,29.4,73.6
2024-02-26 11:00:00,2024-02-26,11,clear,28.7,82.5
2024-02-26 12:00:00,2024-02-26,12,clear,32.4,66.3
2024-02-26 13:00:00,2024-02-26,13,partly_cloudy,28.1,77.1
2024-02-26 14:00:00,2024-02-26,14,light_rain,31.0,86.5
2024-02-26 15:00:00,2024-02-26,15,partly_cloudy,31.3,69.0
2024-02-26 16:00:00,2024-02-26,16,moderate_rain,28.2,91.2
2024-02-26 17:00:00,2024-02-26,17,light_rain,29.1,86.0
2024-02-26 18:00:00,2024-02-26,18,partly_cloudy,28.6,78.8
2024-02-26 19:00:00,2024-02-26,19,partly_cloudy,27.4,69.8
2024-02-26 20:00:00,2024-02-26,20,clear,28.0,73.7
2024-02-26 21:00:00,2024-02-26,21,cloudy,26.9,85.3
2024-02-26 22:00:00,2024-02-26,22,clear,26.1,81.0
2024-02-26 23:00:00,2024-02-26,23,cloudy,27.8,91.5
2024-02-27 00:00:00,2024-02-27,0,partly_cloudy,23.0,82.6
2024-02-27 01:00:00,2024-02-27,1,clear,27.3,68.8
2024-02-27 02:00:00,2024-02-27,2,clear,27.3,73.2
2024-02-27 03:00:00,2024-02-27,3,partly_cloudy,23.9,73.0
2024-02-27 04:00:00,2024-02-27,4,clear,28.2,94.1
2024-02-27 05:00:00,2024-02-27,5,clear,23.9,89.7
2024-02-27 06:00:00,2024-02-27,6,cloudy,29.3,60.4
2024-02-27 07:00:00,2024-02-27,7,partly_cloudy,26.6,74.5
2024-02-27 08:00:00,2024-02-27,8,clear,27.0,66.5
2024-02-27 09:00:00,2024-02-27,9,partly_cloudy,25.9,84.8
2024-02-27 10:00:00,2024-02-27,10,partly_cloudy,27.2,80.6
2024-02-27 11:00:00,2024-02-27,11,clear,31.6,73.8
2024-02-27 12:00:00,2024-02-27,12,partly_cloudy,27.9,78.5
2024-02-27 13:00:00,2024-02-27,13,cloudy,32.7,84.7
2024-02-27 14:00:00,2024-02-27,14,partly_cloudy,32.3,78.9
2024-02-27 15:00:00,2024-02-27,15,moderate_rain,33.9,85.6
2024-02-27 16:00:00,2024-02-27,16,moderate_rain,27.0,90.3
2024-02-27 17:00:00,2024-02-27,17,moderate_rain,27.4,96.9
2024-02-27 18:00:00,2024-02-27,18,cloudy,30.5,86.9
2024-02-27 19:00:00,2024-02-27,19,partly_cloudy,27.4,79.6
2024-02-27 20:00:00,2024-02-27,20,partly_cloudy,29.1,69.6
2024-02-27 21:00:00,2024-02-27,21,clear,29.1,77.9
2024-02-27 22:00:00,2024-02-27,22,clear,29.2,86.8
2024-02-27 23:00:00,2024-02-27,23,clear,23.1,65.2
2024-02-28 00:00:00,2024-02-28,0,partly_cloudy,23.5,76.8
2024-02-28 01:00:00,2024-02-28,1,cloudy,26.3,81.6
2024-02-28 02:00:00,2024-02-28,2,cloudy,28.1,82.4
2024-02-28 03:00:00,2024-02-28,3,partly_cloudy,27.6,72.1
2024-02-28 04:00:00,2024-02-28,4,clear,23.9,98.4
2024-02-28 05:00:00,2024-02-28,5,partly_cloudy,22.0,93.2
2024-02-28 06:00:00,2024-02-28,6,partly_cloudy,30.2,76.2
2024-02-28 07:00:00,2024-02-28,7,partly_cloudy,24.5,84.2
2024-02-28 08:00:00,2024-02-28,8,clear,29.4,73.3
2024-02-28 09:00:00,2024-02-28,9,partly_cloudy,28.3,90.1
2024-02-28 10:00:00,2024-02-28,10,cloudy,28.9,72.0
2024-02-28 11:00:00,2024-02-28,11,clear,31.4,65.8
2024-02-28 12:00:00,2024-02-28,12,clear,24.7,87.4
2024-02-28 13:00:00,2024-02-28,13,clear,32.2,74.8
2024-02-28 14:00:00,2024-02-28,14,cloudy,32.0,84.3
2024-02-28 15:00:00,2024-02-28,15,light_rain,28.3,78.8
2024-02-28 16:00:00,2024-02-28,16,light_rain,29.9,83.7
2024-02-28 17:00:00,2024-02-28,17,moderate_rain,30.9,90.8
2024-02-28 18:00:00,2024-02-28,18,moderate_rain,29.7,93.6
2024-02-28 19:00:00,2024-02-28,19,clear,29.0,75.5
2024-02-28 20:00:00,2024-02-28,20,partly_cloudy,30.5,84.1
2024-02-28 21:00:00,2024-02-28,21,clear,28.1,100.0
2024-02-28 22:00:00,2024-02-28,22,clear,27.4,65.0
2024-02-28 23:00:00,2024-02-28,23,partly_cloudy,26.9,82.5
2024-02-29 00:00:00,2024-02-29,0,partly_cloudy,30.0,69.3
2024-02-29 01:00:00,2024-02-29,1,clear,25.5,63.6
2024-02-29 02:00:00,2024-02-29,2,partly_cloudy,26.0,60.0
2024-02-29 03:00:00,2024-02-29,3,clear,27.7,83.0
2024-02-29 04:00:00,2024-02-29,4,cloudy,27.1,69.2
2024-02-29 05:00:00,2024-02-29,5,clear,27.4,79.1
2024-02-29 06:00:00,2024-02-29,6,cloudy,30.3,62.4
2024-02-29 07:00:00,2024-02-29,7,partly_cloudy,27.2,60.0
2024-02-29 08:00:00,2024-02-29,8,partly_cloudy,30.1,78.8
2024-02-29 09:00:00,2024-02-29,9,cloudy,29.1,83.2
2024-02-29 10:00:00,2024-02-29,10,partly_cloudy,34.9,73.4
2024-02-29 11:00:00,2024-02-29,11,clear,27.8,71.7
2024-02-29 12:00:00,2024-02-29,12,clear,32.1,62.3
2024-02-29 13:00:00,2024-02-29,13,cloudy,29.2,70.5
2024-02-29 14:00:00,2024-02-29,14,moderate_rain,30.5,83.1
2024-02-29 15:00:00,2024-02-29,15,cloudy,31.0,74.0
2024-02-29 16:00:00,2024-02-29,16,heavy_rain,28.4,91.3
2024-02-29 17:00:00,2024-02-29,17,moderate_rain,32.5,84.0
2024-02-29 18:00:00,2024-02-29,18,clear,28.9,70.4
2024-02-29 19:00:00,2024-02-29,19,clear,31.1,70.3
2024-02-29 20:00:00,2024-02-29,20,clear,30.0,60.9
2024-02-29 21:00:00,2024-02-29,21,clear,22.0,72.2
2024-02-29 22:00:00,2024-02-29,22,partly_cloudy,24.5,70.0
2024-02-29 23:00:00,2024-02-29,23,partly_cloudy,25.1,63.4
2024-03-01 00:00:00,2024-03-01,0,partly_cloudy,28.9,74.5
2024-03-01 01:00:00,2024-03-01,1,clear,24.8,72.2
2024-03-01 02:00:00,2024-03-01,2,clear,29.0,75.8
2024-03-01 03:00:00,2024-03-01,3,partly_cloudy,27.0,85.0
2024-03-01 04:00:00,2024-03-01,4,clear,25.6,65.5
2024-03-01 05:00:00,2024-03-01,5,partly_cloudy,25.9,74.6
2024-03-01 06:00:00,2024-03-01,6,clear,34.4,91.5
2024-03-01 07:00:00,2024-03-01,7,partly_cloudy,32.6,73.5
2024-03-01 08:00:00,2024-03-01,8,clear,27.7,80.3
2024-03-01 09:00:00,2024-03-01,9,partly_cloudy,24.5,81.9
2024-03-01 10:00:00,2024-03-01,10,clear,27.9,61.0
2024-03-01 11:00:00,2024-03-01,11,partly_cloudy,32.5,77.2
2024-03-01 12:00:00,2024-03-01,12,light_rain,30.1,87.8
2024-03-01 13:00:00,2024-03-01,13,partly_cloudy,32.5,72.3
2024-03-01 14:00:00,2024-03-01,14,partly_cloudy,31.6,71.5
2024-03-01 15:00:00,2024-03-01,15,light_rain,29.6,85.1
2024-03-01 16:00:00,2024-03-01,16,clear,28.0,79.8
2024-03-01 17:00:00,2024-03-01,17,heavy_rain,31.2,91.8
2024-03-01 18:00:00,2024-03-01,18,clear,30.5,66.7
2024-03-01 19:00:00,2024-03-01,19,clear,22.6,80.5
2024-03-01 20:00:00,2024-03-01,20,cloudy,28.7,82.2
2024-03-01 21:00:00,2024-03-01,21,partly_cloudy,28.4,88.6
2024-03-01 22:00:00,2024-03-01,22,clear,27.6,82.0
2024-03-01 23:00:00,2024-03-01,23,clear,25.3,99.4
2024-03-02 00:00:00,2024-03-02,0,clear,30.4,96.1
2024-03-02 01:00:00,2024-03-02,1,cloudy,28.5,89.0
2024-03-02 02:00:00,2024-03-02,2,clear,24.6,79.9
2024-03-02 03:00:00,2024-03-02,3,clear,26.1,85.3
2024-03-02 04:00:00,2024-03-02,4,clear,24.7,85.0
2024-03-02 05:00:00,2024-03-02,5,clear,25.0,73.3
2024-03-02 06:00:00,2024-03-02,6,partly_cloudy,29.1,83.8
2024-03-02 07:00:00,2024-03-02,7,partly_cloudy,30.0,70.2
2024-03-02 08:00:00,2024-03-02,8,clear,28.4,69.5
2024-03-02 09:00:00,2024-03-02,9,clear,27.7,84.0
2024-03-02 10:00:00,2024-03-02,10,cloudy,29.0,60.0
2024-03-02 11:00:00,2024-03-02,11,clear,30.7,81.6
2024-03-02 12:00:00,2024-03-02,12,moderate_rain,28.1,99.5
2024-03-02 13:00:00,2024-03-02,13,partly_cloudy,31.1,88.4
2024-03-02 14:00:00,2024-03-02,14,heavy_rain,30.7,90.1
2024-03-02 15:00:00,2024-03-02,15,clear,28.2,63.3
2024-03-02 16:00:00,2024-03-02,16,heavy_rain,27.3,91.3
2024-03-02 17:00:00,2024-03-02,17,heavy_rain,26.7,98.0
2024-03-02 18:00:00,2024-03-02,18,partly_cloudy,28.3,73.5
2024-03-02 19:00:00,2024-03-02,19,clear,30.9,90.1
2024-03-02 20:00:00,2024-03-02,20,clear,29.3,75.2
2024-03-02 21:00:00,2024-03-02,21,partly_cloudy,22.4,79.5
2024-03-02 22:00:00,2024-03-02,22,cloudy,22.0,89.8
2024-03-02 23:00:00,2024-03-02,23,clear,25.5,61.1
2024-03-03 00:00:00,2024-03-03,0,cloudy,23.6,70.6
2024-03-03 01:00:00,2024-03-03,1,clear,28.1,87.3
2024-03-03 02:00:00,2024-03-03,2,partly_cloudy,27.4,70.3
2024-03-03 03:00:00,2024-03-03,3,cloudy,25.2,61.1
2024-03-03 04:00:00,2024-03-03,4,clear,26.1,72.5
2024-03-03 05:00:00,2024-03-03,5,clear,22.0,81.9
2024-03-03 06:00:00,2024-03-03,6,clear,27.6,84.7
2024-03-03 07:00:00,2024-03-03,7,clear,22.8,67.1
2024-03-03 08:00:00,2024-03-03,8,clear,29.9,87.9
2024-03-03 09:00:00,2024-03-03,9,cloudy,27.1,70.1
2024-03-03 10:00:00,2024-03-03,10,clear,33.0,87.8
2024-03-03 11:00:00,2024-03-03,11,partly_cloudy,30.9,80.5
2024-03-03 12:00:00,2024-03-03,12,partly_cloudy,32.9,85.4
2024-03-03 13:00:00,2024-03-03,13,clear,30.9,92.4
2024-03-03 14:00:00,2024-03-03,14,cloudy,28.1,77.8
2024-03-03 15:00:00,2024-03-03,15,storm,26.8,85.2
2024-03-03 16:00:00,2024-03-03,16,clear,28.9,81.0
2024-03-03 17:00:00,2024-03-03,17,storm,28.8,93.6
2024-03-03 18:00:00,2024-03-03,18,clear,31.8,74.6
2024-03-03 19:00:00,2024-03-03,19,cloudy,26.8,86.9
2024-03-03 20:00:00,2024-03-03,20,clear,30.5,65.9
2024-03-03 21:00:00,2024-03-03,21,cloudy,28.0,70.3
2024-03-03 22:00:00,2024-03-03,22,clear,22.0,88.9
2024-03-03 23:00:00,2024-03-03,23,clear,26.2,78.8
2024-03-04 00:00:00,2024-03-04,0,partly_cloudy,25.6,81.0
2024-03-04 01:00:00,2024-03-04,1,clear,28.4,72.3
2024-03-04 02:00:00,2024-03-04,2,clear,25.3,81.1
2024-03-04 03:00:00,2024-03-04,3,partly_cloudy,22.7,89.7
2024-03-04 04:00:00,2024-03-04,4,partly_cloudy,24.0,98.0
2024-03-04 05:00:00,2024-03-04,5,partly_cloudy,27.6,84.3
2024-03-04 06:00:00,2024-03-04,6,clear,29.4,82.4
2024-03-04 07:00:00,2024-03-04,7,partly_cloudy,30.0,62.3
2024-03-04 08:00:00,2024-03-04,8,partly_cloudy,30.6,95.6
2024-03-04 09:00:00,2024-03-04,9,clear,26.6,88.0
2024-03-04 10:00:00,2024-03-04,10,partly_cloudy,29.2,92.5
2024-03-04 11:00:00,2024-03-04,11,clear,29.6,72.6
2024-03-04 12:00:00,2024-03-04,12,light_rain,31.8,81.5
2024-03-04 13:00:00,2024-03-04,13,clear,31.8,87.9
2024-03-04 14:00:00,2024-03-04,14,partly_cloudy,31.0,60.0
2024-03-04 15:00:00,2024-03-04,15,moderate_rain,30.1,92.6
2024-03-04 16:00:00,2024-03-04,16,partly_cloudy,26.1,65.5
2024-03-04 17:00:00,2024-03-04,17,light_rain,31.7,82.4
2024-03-04 18:00:00,2024-03-04,18,moderate_rain,30.4,92.2
2024-03-04 19:00:00,2024-03-04,19,partly_cloudy,31.0,60.1
2024-03-04 20:00:00,2024-03-04,20,partly_cloudy,26.1,78.6
2024-03-04 21:00:00,2024-03-04,21,partly_cloudy,24.5,80.6
2024-03-04 22:00:00,2024-03-04,22,cloudy,27.6,72.5
2024-03-04 23:00:00,2024-03-04,23,partly_cloudy,28.4,69.8
2024-03-05 00:00:00,2024-03-05,0,partly_cloudy,27.0,72.4
2024-03-05 01:00:00,2024-03-05,1,clear,26.8,83.7
2024-03-05 02:00:00,2024-03-05,2,partly_cloudy,28.2,85.9
2024-03-05 03:00:00,2024-03-05,3,clear,26.6,66.9
2024-03-05 04:00:00,2024-03-05,4,partly_cloudy,28.0,74.7
2024-03-05 05:00:00,2024-03-05,5,partly_cloudy,24.7,72.1
2024-03-05 06:00:00,2024-03-05,6,cloudy,33.4,78.4
2024-03-05 07:00:00,2024-03-05,7,clear,27.5,64.7
2024-03-05 08:00:00,2024-03-05,8,partly_cloudy,25.2,60.0
2024-03-05 09:00:00,2024-03-05,9,cloudy,27.5,61.3
2024-03-05 10:00:00,2024-03-05,10,clear,30.3,66.9
2024-03-05 11:00:00,2024-03-05,11,partly_cloudy,33.3,70.9
2024-03-05 12:00:00,2024-03-05,12,clear,30.7,91.3
2024-03-05 13:00:00,2024-03-05,13,light_rain,29.3,89.7
2024-03-05 14:00:00,2024-03-05,14,clear,33.9,63.0
2024-03-05 15:00:00,2024-03-05,15,moderate_rain,34.9,93.2
2024-03-05 16:00:00,2024-03-05,16,clear,25.4,82.4
2024-03-05 17:00:00,2024-03-05,17,light_rain,29.4,83.5
2024-03-05 18:00:00,2024-03-05,18,light_rain,27.7,92.6
2024-03-05 19:00:00,2024-03-05,19,cloudy,28.0,79.3
2024-03-05 20:00:00,2024-03-05,20,partly_cloudy,31.9,76.3
2024-03-05 21:00:00,2024-03-05,21,partly_cloudy,25.4,67.6
2024-03-05 22:00:00,2024-03-05,22,clear,24.8,60.0
2024-03-05 23:00:00,2024-03-05,23,clear,30.4,74.6
2024-03-06 00:00:00,2024-03-06,0,clear,29.4,75.0
2024-03-06 01:00:00,2024-03-06,1,partly_cloudy,27.1,79.3
2024-03-06 02:00:00,2024-03-06,2,partly_cloudy,26.0,65.3
2024-03-06 03:00:00,2024-03-06,3,clear,26.7,100.0
2024-03-06 04:00:00,2024-03-06,4,clear,24.4,73.0
2024-03-06 05:00:00,2024-03-06,5,partly_cloudy,27.0,81.2
2024-03-06 06:00:00,2024-03-06,6,partly_cloudy,27.3,87.9
2024-03-06 07:00:00,2024-03-06,7,partly_cloudy,28.4,73.9
2024-03-06 08:00:00,2024-03-06,8,partly_cloudy,27.3,77.7
2024-03-06 09:00:00,2024-03-06,9,partly_cloudy,32.2,87.8
2024-03-06 10:00:00,2024-03-06,10,partly_cloudy,25.6,77.6
2024-03-06 11:00:00,2024-03-06,11,clear,29.4,77.1
2024-03-06 12:00:00,2024-03-06,12,partly_cloudy,33.7,76.3
2024-03-06 13:00:00,2024-03-06,13,partly_cloudy,32.7,60.0
2024-03-06 14:00:00,2024-03-06,14,light_rain,34.5,87.2
2024-03-06 15:00:00,2024-03-06,15,cloudy,28.0,83.4
2024-03-06 16:00:00,2024-03-06,16,light_rain,29.1,86.4
2024-03-06 17:00:00,2024-03-06,17,light_rain,28.7,85.8
2024-03-06 18:00:00,2024-03-06,18,light_rain,31.4,89.8
2024-03-06 19:00:00,2024-03-06,19,partly_cloudy,25.5,80.4
2024-03-06 20:00:00,2024-03-06,20,partly_cloudy,28.9,77.0
2024-03-06 21:00:00,2024-03-06,21,partly_cloudy,25.7,81.9
2024-03-06 22:00:00,2024-03-06,22,clear,25.5,80.9
2024-03-06 23:00:00,2024-03-06,23,partly_cloudy,25.7,66.6
2024-03-07 00:00:00,2024-03-07,0,clear,23.2,78.9
2024-03-07 01:00:00,2024-03-07,1,cloudy,27.0,60.0
2024-03-07 02:00:00,2024-03-07,2,cloudy,23.7,77.2
2024-03-07 03:00:00,2024-03-07,3,partly_cloudy,23.4,68.6
2024-03-07 04:00:00,2024-03-07,4,clear,24.6,94.6
2024-03-07 05:00:00,2024-03-07,5,cloudy,27.1,76.7
2024-03-07 06:00:00,2024-03-07,6,partly_cloudy,30.0,78.2
2024-03-07 07:00:00,2024-03-07,7,partly_cloudy,29.7,86.8
2024-03-07 08:00:00,2024-03-07,8,clear,23.5,78.8
2024-03-07 09:00:00,2024-03-07,9,clear,27.3,79.0
2024-03-07 10:00:00,2024-03-07,10,clear,31.8,94.7
2024-03-07 11:00:00,2024-03-07,11,partly_cloudy,30.6,78.7
2024-03-07 12:00:00,2024-03-07,12,partly_cloudy,33.7,74.1
2024-03-07 13:00:00,2024-03-07,13,clear,33.5,96.0
2024-03-07 14:00:00,2024-03-07,14,partly_cloudy,29.4,84.0
2024-03-07 15:00:00,2024-03-07,15,moderate_rain,33.3,88.6
2024-03-07 16:00:00,2024-03-07,16,clear,28.5,68.6
2024-03-07 17:00:00,2024-03-07,17,light_rain,25.2,92.9
2024-03-07 18:00:00,2024-03-07,18,partly_cloudy,34.8,80.1
2024-03-07 19:00:00,2024-03-07,19,cloudy,33.9,82.5
2024-03-07 20:00:00,2024-03-07,20,partly_cloudy,23.9,75.1
2024-03-07 21:00:00,2024-03-07,21,clear,27.3,66.2
2024-03-07 22:00:00,2024-03-07,22,clear,22.6,91.8
2024-03-07 23:00:00,2024-03-07,23,cloudy,26.9,92.8
2024-03-08 00:00:00,2024-03-08,0,clear,24.9,68.9
2024-03-08 01:00:00,2024-03-08,1,clear,22.5,85.1
2024-03-08 02:00:00,2024-03-08,2,clear,26.9,81.1
2024-03-08 03:00:00,2024-03-08,3,clear,28.3,91.5
2024-03-08 04:00:00,2024-03-08,4,clear,27.7,87.5
2024-03-08 05:00:00,2024-03-08,5,cloudy,28.5,92.5
2024-03-08 06:00:00,2024-03-08,6,cloudy,26.5,85.3
2024-03-08 07:00:00,2024-03-08,7,clear,26.9,82.6
2024-03-08 08:00:00,2024-03-08,8,clear,27.4,87.5
2024-03-08 09:00:00,2024-03-08,9,partly_cloudy,27.0,68.7
2024-03-08 10:00:00,2024-03-08,10,partly_cloudy,32.2,77.0
2024-03-08 11:00:00,2024-03-08,11,clear,32.8,60.0
2024-03-08 12:00:00,2024-03-08,12,light_rain,27.2,78.9
2024-03-08 13:00:00,2024-03-08,13,clear,33.7,60.0
2024-03-08 14:00:00,2024-03-08,14,partly_cloudy,31.7,93.7
2024-03-08 15:00:00,2024-03-08,15,cloudy,33.5,69.6
2024-03-08 16:00:00,2024-03-08,16,clear,29.3,91.4
2024-03-08 17:00:00,2024-03-08,17,heavy_rain,29.9,100.0
2024-03-08 18:00:00,2024-03-08,18,moderate_rain,26.4,86.9
2024-03-08 19:00:00,2024-03-08,19,partly_cloudy,30.9,85.7
2024-03-08 20:00:00,2024-03-08,20,clear,28.3,75.5
2024-03-08 21:00:00,2024-03-08,21,partly_cloudy,28.0,70.5
2024-03-08 22:00:00,2024-03-08,22,partly_cloudy,25.4,92.0
2024-03-08 23:00:00,2024-03-08,23,clear,23.4,62.1
2024-03-09 00:00:00,2024-03-09,0,clear,24.0,67.6
2024-03-09 01:00:00,2024-03-09,1,clear,22.0,79.7
2024-03-09 02:00:00,2024-03-09,2,partly_cloudy,23.1,68.6
2024-03-09 03:00:00,2024-03-09,3,clear,22.9,72.3
2024-03-09 04:00:00,2024-03-09,4,clear,27.7,60.7
2024-03-09 05:00:00,2024-03-09,5,clear,25.2,78.4
2024-03-09 06:00:00,2024-03-09,6,partly_cloudy,25.8,61.0
2024-03-09 07:00:00,2024-03-09,7,partly_cloudy,24.1,75.5
2024-03-09 08:00:00,2024-03-09,8,partly_cloudy,29.1,64.4
2024-03-09 09:00:00,2024-03-09,9,cloudy,26.8,90.7
2024-03-09 10:00:00,2024-03-09,10,partly_cloudy,26.4,69.9
2024-03-09 11:00:00,2024-03-09,11,partly_cloudy,33.8,94.7
2024-03-09 12:00:00,2024-03-09,12,partly_cloudy,31.5,74.6
2024-03-09 13:00:00,2024-03-09,13,clear,32.2,69.8
2024-03-09 14:00:00,2024-03-09,14,clear,32.4,84.4
2024-03-09 15:00:00,2024-03-09,15,clear,31.0,62.8
2024-03-09 16:00:00,2024-03-09,16,light_rain,31.2,80.8
2024-03-09 17:00:00,2024-03-09,17,light_rain,26.7,81.5
2024-03-09 18:00:00,2024-03-09,18,clear,28.8,81.0
2024-03-09 19:00:00,2024-03-09,19,partly_cloudy,27.5,79.0
2024-03-09 20:00:00,2024-03-09,20,partly_cloudy,29.6,63.2
2024-03-09 21:00:00,2024-03-09,21,partly_cloudy,26.7,68.9
2024-03-09 22:00:00,2024-03-09,22,partly_cloudy,22.9,63.2
2024-03-09 23:00:00,2024-03-09,23,partly_cloudy,25.2,84.8
2024-03-10 00:00:00,2024-03-10,0,partly_cloudy,27.7,71.4
2024-03-10 01:00:00,2024-03-10,1,clear,23.7,77.8
2024-03-10 02:00:00,2024-03-10,2,clear,26.1,95.1
2024-03-10 03:00:00,2024-03-10,3,partly_cloudy,27.5,66.3
2024-03-10 04:00:00,2024-03-10,4,partly_cloudy,28.6,77.7
2024-03-10 05:00:00,2024-03-10,5,clear,25.2,76.8
2024-03-10 06:00:00,2024-03-10,6,clear,31.9,60.0
2024-03-10 07:00:00,2024-03-10,7,clear,28.6,69.6
2024-03-10 08:00:00,2024-03-10,8,clear,28.4,85.3
2024-03-10 09:00:00,2024-03-10,9,partly_cloudy,30.7,60.6
2024-03-10 10:00:00,2024-03-10,10,partly_cloudy,30.6,76.0
2024-03-10 11:00:00,2024-03-10,11,clear,31.7,85.6
2024-03-10 12:00:00,2024-03-10,12,clear,32.9,75.5
2024-03-10 13:00:00,2024-03-10,13,partly_cloudy,30.8,86.3
2024-03-10 14:00:00,2024-03-10,14,clear,32.3,84.0
2024-03-10 15:00:00,2024-03-10,15,light_rain,26.4,87.8
2024-03-10 16:00:00,2024-03-10,16,storm,27.0,88.2
2024-03-10 17:00:00,2024-03-10,17,cloudy,31.2,66.8
2024-03-10 18:00:00,2024-03-10,18,cloudy,26.0,68.4
2024-03-10 19:00:00,2024-03-10,19,clear,26.9,68.0
2024-03-10 20:00:00,2024-03-10,20,clear,29.2,63.3
2024-03-10 21:00:00,2024-03-10,21,partly_cloudy,25.0,74.9
2024-03-10 22:00:00,2024-03-10,22,clear,28.1,73.6
2024-03-10 23:00:00,2024-03-10,23,clear,26.2,60.0
2024-03-11 00:00:00,2024-03-11,0,clear,27.3,67.3
2024-03-11 01:00:00,2024-03-11,1,clear,27.5,67.7
2024-03-11 02:00:00,2024-03-11,2,clear,26.5,95.2
2024-03-11 03:00:00,2024-03-11,3,partly_cloudy,25.3,93.7
2024-03-11 04:00:00,2024-03-11,4,partly_cloudy,27.3,85.9
2024-03-11 05:00:00,2024-03-11,5,clear,26.0,78.5
2024-03-11 06:00:00,2024-03-11,6,clear,30.9,73.7
2024-03-11 07:00:00,2024-03-11,7,clear,28.2,86.5
2024-03-11 08:00:00,2024-03-11,8,clear,25.4,67.4
2024-03-11 09:00:00,2024-03-11,9,clear,23.6,66.3
2024-03-11 10:00:00,2024-03-11,10,clear,33.6,81.6
2024-03-11 11:00:00,2024-03-11,11,clear,31.0,67.7
2024-03-11 12:00:00,2024-03-11,12,partly_cloudy,31.5,74.2
2024-03-11 13:00:00,2024-03-11,13,cloudy,32.2,94.2
2024-03-11 14:00:00,2024-03-11,14,cloudy,33.4,62.2
2024-03-11 15:00:00,2024-03-11,15,light_rain,28.6,84.4
2024-03-11 16:00:00,2024-03-11,16,clear,29.3,82.0
2024-03-11 17:00:00,2024-03-11,17,moderate_rain,28.7,86.7
2024-03-11 18:00:00,2024-03-11,18,clear,31.1,71.4
2024-03-11 19:00:00,2024-03-11,19,clear,29.1,75.0
2024-03-11 20:00:00,2024-03-11,20,partly_cloudy,28.9,79.5
2024-03-11 21:00:00,2024-03-11,21,clear,27.6,67.5
2024-03-11 22:00:00,2024-03-11,22,clear,22.2,89.4
2024-03-11 23:00:00,2024-03-11,23,clear,25.7,66.8
2024-03-12 00:00:00,2024-03-12,0,partly_cloudy,26.8,92.5
2024-03-12 01:00:00,2024-03-12,1,clear,23.7,72.4
2024-03-12 02:00:00,2024-03-12,2,clear,24.2,80.6
2024-03-12 03:00:00,2024-03-12,3,clear,23.7,62.1
2024-03-12 04:00:00,2024-03-12,4,partly_cloudy,24.9,78.6
2024-03-12 05:00:00,2024-03-12,5,partly_cloudy,23.3,67.5
2024-03-12 06:00:00,2024-03-12,6,cloudy,26.5,89.2
2024-03-12 07:00:00,2024-03-12,7,cloudy,27.0,88.6
2024-03-12 08:00:00,2024-03-12,8,clear,26.2,100.0
2024-03-12 09:00:00,2024-03-12,9,cloudy,28.0,95.3
2024-03-12 10:00:00,2024-03-12,10,clear,26.8,68.9
2024-03-12 11:00:00,2024-03-12,11,cloudy,30.6,66.7
2024-03-12 12:00:00,2024-03-12,12,partly_cloudy,26.7,81.0
2024-03-12 13:00:00,2024-03-12,13,cloudy,32.8,75.3
2024-03-12 14:00:00,2024-03-12,14,cloudy,29.6,75.7
2024-03-12 15:00:00,2024-03-12,15,storm,31.9,95.3
2024-03-12 16:00:00,2024-03-12,16,clear,28.3,78.6
2024-03-12 17:00:00,2024-03-12,17,clear,30.0,60.0
2024-03-12 18:00:00,2024-03-12,18,cloudy,27.9,71.0
2024-03-12 19:00:00,2024-03-12,19,clear,29.5,75.6
2024-03-12 20:00:00,2024-03-12,20,partly_cloudy,27.8,91.9
2024-03-12 21:00:00,2024-03-12,21,clear,29.3,69.2
2024-03-12 22:00:00,2024-03-12,22,partly_cloudy,26.3,79.9
2024-03-12 23:00:00,2024-03-12,23,clear,25.6,77.3
2024-03-13 00:00:00,2024-03-13,0,clear,26.2,84.9
2024-03-13 01:00:00,2024-03-13,1,clear,23.5,70.1
2024-03-13 02:00:00,2024-03-13,2,cloudy,26.9,91.5
2024-03-13 03:00:00,2024-03-13,3,clear,22.3,71.4
2024-03-13 04:00:00,2024-03-13,4,clear,27.5,60.0
2024-03-13 05:00:00,2024-03-13,5,cloudy,28.1,84.8
2024-03-13 06:00:00,2024-03-13,6,partly_cloudy,28.0,81.5
2024-03-13 07:00:00,2024-03-13,7,cloudy,29.5,85.3
2024-03-13 08:00:00,2024-03-13,8,clear,30.2,67.2
2024-03-13 09:00:00,2024-03-13,9,partly_cloudy,29.3,69.8
2024-03-13 10:00:00,2024-03-13,10,partly_cloudy,34.3,82.5
2024-03-13 11:00:00,2024-03-13,11,clear,31.0,82.2
2024-03-13 12:00:00,2024-03-13,12,light_rain,29.3,83.7
2024-03-13 13:00:00,2024-03-13,13,partly_cloudy,33.2,78.0
2024-03-13 14:00:00,2024-03-13,14,light_rain,28.2,83.6
2024-03-13 15:00:00,2024-03-13,15,clear,33.5,90.8
2024-03-13 16:00:00,2024-03-13,16,cloudy,27.8,67.5
